"SK_CONSTRUTOR","SK_PILOTO","SK_GRANDE_PREMIO","SK_DATA","SK_STATUS","POSICAO_TREINO","POSICAO_GP","PTS_PILOTO"
15,14,117,707,1,6,"5",4
1,17,117,707,1,6,"6",3
21,22,117,707,11,6,"7",2
3,44,117,707,11,6,"8",1
20,35,117,707,11,6,"9",0
22,42,117,707,11,6,"10",0
6,43,117,707,11,6,"11",0
15,49,117,707,12,6,"12",0
1,2,117,707,12,6,"13",0
17,51,117,707,13,6,"14",0
25,52,117,707,13,6,"15",0
24,50,117,707,14,6,"16",0
18,15,117,707,5,6,"\N",0
21,4,117,707,5,6,"\N",0
6,21,117,707,5,6,"\N",0
22,18,117,707,74,6,"\N",0
17,23,117,707,1,7,"1",10
22,31,117,707,1,7,"2",8
18,30,117,707,1,7,"3",6
3,8,117,707,1,7,"4",5
15,14,117,707,1,7,"5",4
1,17,117,707,1,7,"6",3
21,22,117,707,11,7,"7",2
3,44,117,707,11,7,"8",1
20,35,117,707,11,7,"9",0
22,42,117,707,11,7,"10",0
6,43,117,707,11,7,"11",0
15,49,117,707,12,7,"12",0
1,2,117,707,12,7,"13",0
17,51,117,707,13,7,"14",0
25,52,117,707,13,7,"15",0
24,50,117,707,14,7,"16",0
18,15,117,707,5,7,"\N",0
21,4,117,707,5,7,"\N",0
6,21,117,707,5,7,"\N",0
22,18,117,707,74,7,"\N",0
17,23,117,707,1,8,"1",10
22,31,117,707,1,8,"2",8
18,30,117,707,1,8,"3",6
3,8,117,707,1,8,"4",5
15,14,117,707,1,8,"5",4
1,17,117,707,1,8,"6",3
21,22,117,707,11,8,"7",2
3,44,117,707,11,8,"8",1
20,35,117,707,11,8,"9",0
22,42,117,707,11,8,"10",0
6,43,117,707,11,8,"11",0
15,49,117,707,12,8,"12",0
1,2,117,707,12,8,"13",0
17,51,117,707,13,8,"14",0
25,52,117,707,13,8,"15",0
24,50,117,707,14,8,"16",0
18,15,117,707,5,8,"\N",0
21,4,117,707,5,8,"\N",0
6,21,117,707,5,8,"\N",0
22,18,117,707,74,8,"\N",0
17,23,117,707,1,9,"1",10
22,31,117,707,1,9,"2",8
18,30,117,707,1,9,"3",6
3,8,117,707,1,9,"4",5
15,14,117,707,1,9,"5",4
1,17,117,707,1,9,"6",3
21,22,117,707,11,9,"7",2
3,44,117,707,11,9,"8",1
20,35,117,707,11,9,"9",0
22,42,117,707,11,9,"10",0
6,43,117,707,11,9,"11",0
15,49,117,707,12,9,"12",0
1,2,117,707,12,9,"13",0
17,51,117,707,13,9,"14",0
25,52,117,707,13,9,"15",0
24,50,117,707,14,9,"16",0
18,15,117,707,5,9,"\N",0
21,4,117,707,5,9,"\N",0
6,21,117,707,5,9,"\N",0
22,18,117,707,74,9,"\N",0
17,23,117,707,1,10,"1",10
22,31,117,707,1,10,"2",8
18,30,117,707,1,10,"3",6
3,8,117,707,1,10,"4",5
15,14,117,707,1,10,"5",4
1,17,117,707,1,10,"6",3
21,22,117,707,11,10,"7",2
3,44,117,707,11,10,"8",1
20,35,117,707,11,10,"9",0
22,42,117,707,11,10,"10",0
6,43,117,707,11,10,"11",0
15,49,117,707,12,10,"12",0
1,2,117,707,12,10,"13",0
17,51,117,707,13,10,"14",0
25,52,117,707,13,10,"15",0
24,50,117,707,14,10,"16",0
18,15,117,707,5,10,"\N",0
21,4,117,707,5,10,"\N",0
6,21,117,707,5,10,"\N",0
22,18,117,707,74,10,"\N",0
17,23,117,707,1,11,"1",10
22,31,117,707,1,11,"2",8
18,30,117,707,1,11,"3",6
3,8,117,707,1,11,"4",5
15,14,117,707,1,11,"5",4
1,17,117,707,1,11,"6",3
21,22,117,707,11,11,"7",2
3,44,117,707,11,11,"8",1
20,35,117,707,11,11,"9",0
22,42,117,707,11,11,"10",0
6,43,117,707,11,11,"11",0
15,49,117,707,12,11,"12",0
1,2,117,707,12,11,"13",0
17,51,117,707,13,11,"14",0
25,52,117,707,13,11,"15",0
24,50,117,707,14,11,"16",0
18,15,117,707,5,11,"\N",0
21,4,117,707,5,11,"\N",0
6,21,117,707,5,11,"\N",0
22,18,117,707,74,11,"\N",0
17,23,117,707,1,12,"1",10
22,31,117,707,1,12,"2",8
18,30,117,707,1,12,"3",6
3,8,117,707,1,12,"4",5
15,14,117,707,1,12,"5",4
1,17,117,707,1,12,"6",3
21,22,117,707,11,12,"7",2
3,44,117,707,11,12,"8",1
20,35,117,707,11,12,"9",0
22,42,117,707,11,12,"10",0
6,43,117,707,11,12,"11",0
15,49,117,707,12,12,"12",0
1,2,117,707,12,12,"13",0
17,51,117,707,13,12,"14",0
25,52,117,707,13,12,"15",0
24,50,117,707,14,12,"16",0
18,15,117,707,5,12,"\N",0
21,4,117,707,5,12,"\N",0
6,21,117,707,5,12,"\N",0
22,18,117,707,74,12,"\N",0
17,23,117,707,1,13,"1",10
22,31,117,707,1,13,"2",8
18,30,117,707,1,13,"3",6
3,8,117,707,1,13,"4",5
15,14,117,707,1,13,"5",4
1,17,117,707,1,13,"6",3
21,22,117,707,11,13,"7",2
3,44,117,707,11,13,"8",1
20,35,117,707,11,13,"9",0
22,42,117,707,11,13,"10",0
6,43,117,707,11,13,"11",0
15,49,117,707,12,13,"12",0
1,2,117,707,12,13,"13",0
17,51,117,707,13,13,"14",0
25,52,117,707,13,13,"15",0
24,50,117,707,14,13,"16",0
18,15,117,707,5,13,"\N",0
21,4,117,707,5,13,"\N",0
6,21,117,707,5,13,"\N",0
22,18,117,707,74,13,"\N",0
17,23,117,707,1,14,"1",10
22,31,117,707,1,14,"2",8
18,30,117,707,1,14,"3",6
3,8,117,707,1,14,"4",5
15,14,117,707,1,14,"5",4
1,17,117,707,1,14,"6",3
21,22,117,707,11,14,"7",2
3,44,117,707,11,14,"8",1
20,35,117,707,11,14,"9",0
22,42,117,707,11,14,"10",0
6,43,117,707,11,14,"11",0
15,49,117,707,12,14,"12",0
1,2,117,707,12,14,"13",0
17,51,117,707,13,14,"14",0
25,52,117,707,13,14,"15",0
24,50,117,707,14,14,"16",0
18,15,117,707,5,14,"\N",0
21,4,117,707,5,14,"\N",0
6,21,117,707,5,14,"\N",0
22,18,117,707,74,14,"\N",0
17,23,117,707,1,15,"1",10
22,31,117,707,1,15,"2",8
18,30,117,707,1,15,"3",6
3,8,117,707,1,15,"4",5
15,14,117,707,1,15,"5",4
1,17,117,707,1,15,"6",3
21,22,117,707,11,15,"7",2
3,44,117,707,11,15,"8",1
20,35,117,707,11,15,"9",0
22,42,117,707,11,15,"10",0
6,43,117,707,11,15,"11",0
15,49,117,707,12,15,"12",0
1,2,117,707,12,15,"13",0
17,51,117,707,13,15,"14",0
25,52,117,707,13,15,"15",0
24,50,117,707,14,15,"16",0
18,15,117,707,5,15,"\N",0
21,4,117,707,5,15,"\N",0
6,21,117,707,5,15,"\N",0
22,18,117,707,74,15,"\N",0
17,23,117,707,1,16,"1",10
22,31,117,707,1,16,"2",8
18,30,117,707,1,16,"3",6
3,8,117,707,1,16,"4",5
15,14,117,707,1,16,"5",4
1,17,117,707,1,16,"6",3
21,22,117,707,11,16,"7",2
3,44,117,707,11,16,"8",1
20,35,117,707,11,16,"9",0
22,42,117,707,11,16,"10",0
6,43,117,707,11,16,"11",0
15,49,117,707,12,16,"12",0
1,2,117,707,12,16,"13",0
17,51,117,707,13,16,"14",0
25,52,117,707,13,16,"15",0
24,50,117,707,14,16,"16",0
18,15,117,707,5,16,"\N",0
21,4,117,707,5,16,"\N",0
6,21,117,707,5,16,"\N",0
22,18,117,707,74,16,"\N",0
17,23,117,707,1,17,"1",10
22,31,117,707,1,17,"2",8
18,30,117,707,1,17,"3",6
3,8,117,707,1,17,"4",5
15,14,117,707,1,17,"5",4
1,17,117,707,1,17,"6",3
21,22,117,707,11,17,"7",2
3,44,117,707,11,17,"8",1
20,35,117,707,11,17,"9",0
22,42,117,707,11,17,"10",0
6,43,117,707,11,17,"11",0
15,49,117,707,12,17,"12",0
1,2,117,707,12,17,"13",0
17,51,117,707,13,17,"14",0
25,52,117,707,13,17,"15",0
24,50,117,707,14,17,"16",0
18,15,117,707,5,17,"\N",0
21,4,117,707,5,17,"\N",0
6,21,117,707,5,17,"\N",0
22,18,117,707,74,17,"\N",0
17,23,117,707,1,18,"1",10
22,31,117,707,1,18,"2",8
18,30,117,707,1,18,"3",6
3,8,117,707,1,18,"4",5
15,14,117,707,1,18,"5",4
1,17,117,707,1,18,"6",3
21,22,117,707,11,18,"7",2
3,44,117,707,11,18,"8",1
20,35,117,707,11,18,"9",0
22,42,117,707,11,18,"10",0
6,43,117,707,11,18,"11",0
15,49,117,707,12,18,"12",0
1,2,117,707,12,18,"13",0
17,51,117,707,13,18,"14",0
25,52,117,707,13,18,"15",0
24,50,117,707,14,18,"16",0
18,15,117,707,5,18,"\N",0
21,4,117,707,5,18,"\N",0
6,21,117,707,5,18,"\N",0
22,18,117,707,74,18,"\N",0
17,23,117,707,1,19,"1",10
22,31,117,707,1,19,"2",8
18,30,117,707,1,19,"3",6
3,8,117,707,1,19,"4",5
15,14,117,707,1,19,"5",4
1,17,117,707,1,19,"6",3
21,22,117,707,11,19,"7",2
3,44,117,707,11,19,"8",1
20,35,117,707,11,19,"9",0
22,42,117,707,11,19,"10",0
6,43,117,707,11,19,"11",0
15,49,117,707,12,19,"12",0
1,2,117,707,12,19,"13",0
17,51,117,707,13,19,"14",0
25,52,117,707,13,19,"15",0
24,50,117,707,14,19,"16",0
18,15,117,707,5,19,"\N",0
21,4,117,707,5,19,"\N",0
6,21,117,707,5,19,"\N",0
22,18,117,707,74,19,"\N",0
17,23,117,707,1,20,"1",10
22,31,117,707,1,20,"2",8
18,30,117,707,1,20,"3",6
3,8,117,707,1,20,"4",5
15,14,117,707,1,20,"5",4
1,17,117,707,1,20,"6",3
21,22,117,707,11,20,"7",2
3,44,117,707,11,20,"8",1
20,35,117,707,11,20,"9",0
22,42,117,707,11,20,"10",0
6,43,117,707,11,20,"11",0
15,49,117,707,12,20,"12",0
1,2,117,707,12,20,"13",0
17,51,117,707,13,20,"14",0
25,52,117,707,13,20,"15",0
24,50,117,707,14,20,"16",0
18,15,117,707,5,20,"\N",0
21,4,117,707,5,20,"\N",0
6,21,117,707,5,20,"\N",0
22,18,117,707,74,20,"\N",0
17,22,118,708,1,1,"1",10
3,31,118,708,1,1,"2",8
15,8,118,708,1,1,"3",6
20,30,118,708,1,1,"4",5
1,14,118,708,1,1,"5",4
21,15,118,708,1,1,"6",3
25,43,118,708,1,1,"7",2
24,18,118,708,1,1,"8",1
18,23,118,708,1,1,"9",0
6,35,118,708,1,1,"10",0
3,44,118,708,1,1,"11",0
22,49,118,708,1,1,"12",0
17,52,118,708,11,1,"13",0
1,17,118,708,11,1,"14",0
15,50,118,708,12,1,"15",0
20,51,118,708,12,1,"16",0
18,2,118,708,12,1,"17",0
21,4,118,708,6,1,"\N",0
25,21,118,708,22,1,"\N",0
24,42,118,708,5,1,"\N",0
17,22,118,708,1,2,"1",10
3,31,118,708,1,2,"2",8
15,8,118,708,1,2,"3",6
20,30,118,708,1,2,"4",5
1,14,118,708,1,2,"5",4
21,15,118,708,1,2,"6",3
25,43,118,708,1,2,"7",2
24,18,118,708,1,2,"8",1
18,23,118,708,1,2,"9",0
6,35,118,708,1,2,"10",0
3,44,118,708,1,2,"11",0
22,49,118,708,1,2,"12",0
17,52,118,708,11,2,"13",0
1,17,118,708,11,2,"14",0
15,50,118,708,12,2,"15",0
20,51,118,708,12,2,"16",0
18,2,118,708,12,2,"17",0
21,4,118,708,6,2,"\N",0
25,21,118,708,22,2,"\N",0
24,42,118,708,5,2,"\N",0
17,22,118,708,1,3,"1",10
3,31,118,708,1,3,"2",8
15,8,118,708,1,3,"3",6
20,30,118,708,1,3,"4",5
1,14,118,708,1,3,"5",4
21,15,118,708,1,3,"6",3
25,43,118,708,1,3,"7",2
24,18,118,708,1,3,"8",1
18,23,118,708,1,3,"9",0
6,35,118,708,1,3,"10",0
3,44,118,708,1,3,"11",0
22,49,118,708,1,3,"12",0
17,52,118,708,11,3,"13",0
1,17,118,708,11,3,"14",0
15,50,118,708,12,3,"15",0
20,51,118,708,12,3,"16",0
18,2,118,708,12,3,"17",0
21,4,118,708,6,3,"\N",0
25,21,118,708,22,3,"\N",0
24,42,118,708,5,3,"\N",0
17,22,118,708,1,4,"1",10
3,31,118,708,1,4,"2",8
15,8,118,708,1,4,"3",6
20,30,118,708,1,4,"4",5
1,14,118,708,1,4,"5",4
21,15,118,708,1,4,"6",3
25,43,118,708,1,4,"7",2
24,18,118,708,1,4,"8",1
18,23,118,708,1,4,"9",0
6,35,118,708,1,4,"10",0
3,44,118,708,1,4,"11",0
22,49,118,708,1,4,"12",0
17,52,118,708,11,4,"13",0
1,17,118,708,11,4,"14",0
15,50,118,708,12,4,"15",0
20,51,118,708,12,4,"16",0
18,2,118,708,12,4,"17",0
21,4,118,708,6,4,"\N",0
25,21,118,708,22,4,"\N",0
24,42,118,708,5,4,"\N",0
17,22,118,708,1,5,"1",10
3,31,118,708,1,5,"2",8
15,8,118,708,1,5,"3",6
20,30,118,708,1,5,"4",5
1,14,118,708,1,5,"5",4
21,15,118,708,1,5,"6",3
25,43,118,708,1,5,"7",2
24,18,118,708,1,5,"8",1
18,23,118,708,1,5,"9",0
6,35,118,708,1,5,"10",0
3,44,118,708,1,5,"11",0
22,49,118,708,1,5,"12",0
17,52,118,708,11,5,"13",0
1,17,118,708,11,5,"14",0
15,50,118,708,12,5,"15",0
20,51,118,708,12,5,"16",0
18,2,118,708,12,5,"17",0
21,4,118,708,6,5,"\N",0
25,21,118,708,22,5,"\N",0
24,42,118,708,5,5,"\N",0
17,22,118,708,1,6,"1",10
3,31,118,708,1,6,"2",8
15,8,118,708,1,6,"3",6
20,30,118,708,1,6,"4",5
1,14,118,708,1,6,"5",4
21,15,118,708,1,6,"6",3
25,43,118,708,1,6,"7",2
24,18,118,708,1,6,"8",1
18,23,118,708,1,6,"9",0
6,35,118,708,1,6,"10",0
3,44,118,708,1,6,"11",0
22,49,118,708,1,6,"12",0
17,52,118,708,11,6,"13",0
1,17,118,708,11,6,"14",0
15,50,118,708,12,6,"15",0
20,51,118,708,12,6,"16",0
18,2,118,708,12,6,"17",0
21,4,118,708,6,6,"\N",0
25,21,118,708,22,6,"\N",0
24,42,118,708,5,6,"\N",0
17,22,118,708,1,7,"1",10
3,31,118,708,1,7,"2",8
15,8,118,708,1,7,"3",6
20,30,118,708,1,7,"4",5
1,14,118,708,1,7,"5",4
21,15,118,708,1,7,"6",3
25,43,118,708,1,7,"7",2
24,18,118,708,1,7,"8",1
18,23,118,708,1,7,"9",0
6,35,118,708,1,7,"10",0
3,44,118,708,1,7,"11",0
22,49,118,708,1,7,"12",0
17,52,118,708,11,7,"13",0
1,17,118,708,11,7,"14",0
15,50,118,708,12,7,"15",0
20,51,118,708,12,7,"16",0
18,2,118,708,12,7,"17",0
21,4,118,708,6,7,"\N",0
25,21,118,708,22,7,"\N",0
24,42,118,708,5,7,"\N",0
17,22,118,708,1,8,"1",10
3,31,118,708,1,8,"2",8
15,8,118,708,1,8,"3",6
20,30,118,708,1,8,"4",5
1,14,118,708,1,8,"5",4
21,15,118,708,1,8,"6",3
25,43,118,708,1,8,"7",2
24,18,118,708,1,8,"8",1
18,23,118,708,1,8,"9",0
6,35,118,708,1,8,"10",0
3,44,118,708,1,8,"11",0
22,49,118,708,1,8,"12",0
17,52,118,708,11,8,"13",0
1,17,118,708,11,8,"14",0
15,50,118,708,12,8,"15",0
20,51,118,708,12,8,"16",0
18,2,118,708,12,8,"17",0
21,4,118,708,6,8,"\N",0
25,21,118,708,22,8,"\N",0
24,42,118,708,5,8,"\N",0
17,22,118,708,1,9,"1",10
3,31,118,708,1,9,"2",8
15,8,118,708,1,9,"3",6
20,30,118,708,1,9,"4",5
1,14,118,708,1,9,"5",4
21,15,118,708,1,9,"6",3
25,43,118,708,1,9,"7",2
24,18,118,708,1,9,"8",1
18,23,118,708,1,9,"9",0
6,35,118,708,1,9,"10",0
3,44,118,708,1,9,"11",0
22,49,118,708,1,9,"12",0
17,52,118,708,11,9,"13",0
1,17,118,708,11,9,"14",0
15,50,118,708,12,9,"15",0
20,51,118,708,12,9,"16",0
18,2,118,708,12,9,"17",0
21,4,118,708,6,9,"\N",0
25,21,118,708,22,9,"\N",0
24,42,118,708,5,9,"\N",0
17,22,118,708,1,10,"1",10
3,31,118,708,1,10,"2",8
15,8,118,708,1,10,"3",6
20,30,118,708,1,10,"4",5
1,14,118,708,1,10,"5",4
21,15,118,708,1,10,"6",3
25,43,118,708,1,10,"7",2
24,18,118,708,1,10,"8",1
18,23,118,708,1,10,"9",0
6,35,118,708,1,10,"10",0
3,44,118,708,1,10,"11",0
22,49,118,708,1,10,"12",0
17,52,118,708,11,10,"13",0
1,17,118,708,11,10,"14",0
15,50,118,708,12,10,"15",0
20,51,118,708,12,10,"16",0
18,2,118,708,12,10,"17",0
21,4,118,708,6,10,"\N",0
25,21,118,708,22,10,"\N",0
24,42,118,708,5,10,"\N",0
17,22,118,708,1,11,"1",10
3,31,118,708,1,11,"2",8
15,8,118,708,1,11,"3",6
20,30,118,708,1,11,"4",5
1,14,118,708,1,11,"5",4
21,15,118,708,1,11,"6",3
25,43,118,708,1,11,"7",2
24,18,118,708,1,11,"8",1
18,23,118,708,1,11,"9",0
6,35,118,708,1,11,"10",0
3,44,118,708,1,11,"11",0
22,49,118,708,1,11,"12",0
17,52,118,708,11,11,"13",0
1,17,118,708,11,11,"14",0
15,50,118,708,12,11,"15",0
20,51,118,708,12,11,"16",0
18,2,118,708,12,11,"17",0
21,4,118,708,6,11,"\N",0
25,21,118,708,22,11,"\N",0
24,42,118,708,5,11,"\N",0
17,22,118,708,1,12,"1",10
3,31,118,708,1,12,"2",8
15,8,118,708,1,12,"3",6
20,30,118,708,1,12,"4",5
1,14,118,708,1,12,"5",4
21,15,118,708,1,12,"6",3
25,43,118,708,1,12,"7",2
24,18,118,708,1,12,"8",1
18,23,118,708,1,12,"9",0
6,35,118,708,1,12,"10",0
3,44,118,708,1,12,"11",0
22,49,118,708,1,12,"12",0
17,52,118,708,11,12,"13",0
1,17,118,708,11,12,"14",0
15,50,118,708,12,12,"15",0
20,51,118,708,12,12,"16",0
18,2,118,708,12,12,"17",0
21,4,118,708,6,12,"\N",0
25,21,118,708,22,12,"\N",0
24,42,118,708,5,12,"\N",0
17,22,118,708,1,13,"1",10
3,31,118,708,1,13,"2",8
15,8,118,708,1,13,"3",6
20,30,118,708,1,13,"4",5
1,14,118,708,1,13,"5",4
21,15,118,708,1,13,"6",3
25,43,118,708,1,13,"7",2
24,18,118,708,1,13,"8",1
18,23,118,708,1,13,"9",0
6,35,118,708,1,13,"10",0
3,44,118,708,1,13,"11",0
22,49,118,708,1,13,"12",0
17,52,118,708,11,13,"13",0
1,17,118,708,11,13,"14",0
15,50,118,708,12,13,"15",0
20,51,118,708,12,13,"16",0
18,2,118,708,12,13,"17",0
21,4,118,708,6,13,"\N",0
25,21,118,708,22,13,"\N",0
24,42,118,708,5,13,"\N",0
17,22,118,708,1,14,"1",10
3,31,118,708,1,14,"2",8
15,8,118,708,1,14,"3",6
20,30,118,708,1,14,"4",5
1,14,118,708,1,14,"5",4
21,15,118,708,1,14,"6",3
25,43,118,708,1,14,"7",2
24,18,118,708,1,14,"8",1
18,23,118,708,1,14,"9",0
6,35,118,708,1,14,"10",0
3,44,118,708,1,14,"11",0
22,49,118,708,1,14,"12",0
17,52,118,708,11,14,"13",0
1,17,118,708,11,14,"14",0
15,50,118,708,12,14,"15",0
20,51,118,708,12,14,"16",0
18,2,118,708,12,14,"17",0
21,4,118,708,6,14,"\N",0
25,21,118,708,22,14,"\N",0
24,42,118,708,5,14,"\N",0
17,22,118,708,1,15,"1",10
3,31,118,708,1,15,"2",8
15,8,118,708,1,15,"3",6
20,30,118,708,1,15,"4",5
1,14,118,708,1,15,"5",4
21,15,118,708,1,15,"6",3
25,43,118,708,1,15,"7",2
24,18,118,708,1,15,"8",1
18,23,118,708,1,15,"9",0
6,35,118,708,1,15,"10",0
3,44,118,708,1,15,"11",0
22,49,118,708,1,15,"12",0
17,52,118,708,11,15,"13",0
1,17,118,708,11,15,"14",0
15,50,118,708,12,15,"15",0
20,51,118,708,12,15,"16",0
18,2,118,708,12,15,"17",0
21,4,118,708,6,15,"\N",0
25,21,118,708,22,15,"\N",0
24,42,118,708,5,15,"\N",0
17,22,118,708,1,16,"1",10
3,31,118,708,1,16,"2",8
15,8,118,708,1,16,"3",6
20,30,118,708,1,16,"4",5
1,14,118,708,1,16,"5",4
21,15,118,708,1,16,"6",3
25,43,118,708,1,16,"7",2
24,18,118,708,1,16,"8",1
18,23,118,708,1,16,"9",0
6,35,118,708,1,16,"10",0
3,44,118,708,1,16,"11",0
22,49,118,708,1,16,"12",0
17,52,118,708,11,16,"13",0
1,17,118,708,11,16,"14",0
15,50,118,708,12,16,"15",0
20,51,118,708,12,16,"16",0
18,2,118,708,12,16,"17",0
21,4,118,708,6,16,"\N",0
25,21,118,708,22,16,"\N",0
24,42,118,708,5,16,"\N",0
17,22,118,708,1,17,"1",10
3,31,118,708,1,17,"2",8
15,8,118,708,1,17,"3",6
20,30,118,708,1,17,"4",5
1,14,118,708,1,17,"5",4
21,15,118,708,1,17,"6",3
25,43,118,708,1,17,"7",2
24,18,118,708,1,17,"8",1
18,23,118,708,1,17,"9",0
6,35,118,708,1,17,"10",0
3,44,118,708,1,17,"11",0
22,49,118,708,1,17,"12",0
17,52,118,708,11,17,"13",0
1,17,118,708,11,17,"14",0
15,50,118,708,12,17,"15",0
20,51,118,708,12,17,"16",0
18,2,118,708,12,17,"17",0
21,4,118,708,6,17,"\N",0
25,21,118,708,22,17,"\N",0
24,42,118,708,5,17,"\N",0
17,22,118,708,1,18,"1",10
3,31,118,708,1,18,"2",8
15,8,118,708,1,18,"3",6
20,30,118,708,1,18,"4",5
1,14,118,708,1,18,"5",4
21,15,118,708,1,18,"6",3
25,43,118,708,1,18,"7",2
24,18,118,708,1,18,"8",1
18,23,118,708,1,18,"9",0
6,35,118,708,1,18,"10",0
3,44,118,708,1,18,"11",0
22,49,118,708,1,18,"12",0
17,52,118,708,11,18,"13",0
1,17,118,708,11,18,"14",0
15,50,118,708,12,18,"15",0
20,51,118,708,12,18,"16",0
18,2,118,708,12,18,"17",0
21,4,118,708,6,18,"\N",0
25,21,118,708,22,18,"\N",0
24,42,118,708,5,18,"\N",0
17,22,118,708,1,19,"1",10
3,31,118,708,1,19,"2",8
15,8,118,708,1,19,"3",6
20,30,118,708,1,19,"4",5
1,14,118,708,1,19,"5",4
21,15,118,708,1,19,"6",3
25,43,118,708,1,19,"7",2
24,18,118,708,1,19,"8",1
18,23,118,708,1,19,"9",0
6,35,118,708,1,19,"10",0
3,44,118,708,1,19,"11",0
22,49,118,708,1,19,"12",0
17,52,118,708,11,19,"13",0
1,17,118,708,11,19,"14",0
15,50,118,708,12,19,"15",0
20,51,118,708,12,19,"16",0
18,2,118,708,12,19,"17",0
21,4,118,708,6,19,"\N",0
25,21,118,708,22,19,"\N",0
24,42,118,708,5,19,"\N",0
17,22,118,708,1,20,"1",10
3,31,118,708,1,20,"2",8
15,8,118,708,1,20,"3",6
20,30,118,708,1,20,"4",5
1,14,118,708,1,20,"5",4
21,15,118,708,1,20,"6",3
25,43,118,708,1,20,"7",2
24,18,118,708,1,20,"8",1
18,23,118,708,1,20,"9",0
6,35,118,708,1,20,"10",0
3,44,118,708,1,20,"11",0
22,49,118,708,1,20,"12",0
17,52,118,708,11,20,"13",0
1,17,118,708,11,20,"14",0
15,50,118,708,12,20,"15",0
20,51,118,708,12,20,"16",0
18,2,118,708,12,20,"17",0
21,4,118,708,6,20,"\N",0
25,21,118,708,22,20,"\N",0
24,42,118,708,5,20,"\N",0
3,31,119,709,1,1,"1",10
22,14,119,709,1,1,"2",8
1,15,119,709,1,1,"3",6
17,4,119,709,1,1,"4",5
21,44,119,709,11,1,"5",4
20,43,119,709,11,1,"6",3
15,30,119,709,11,1,"7",2
18,18,119,709,11,1,"8",1
24,35,119,709,12,1,"9",0
25,2,119,709,12,1,"10",0
6,17,119,709,3,1,"11",0
22,53,119,709,15,1,"12",0
6,21,119,709,5,1,"13",0
1,50,119,709,9,1,"\N",0
20,51,119,709,6,1,"\N",0
17,23,119,709,3,1,"\N",0
21,49,119,709,3,1,"\N",0
15,22,119,709,3,1,"\N",0
25,8,119,709,3,1,"\N",0
24,52,119,709,3,1,"\N",0
3,31,119,709,1,2,"1",10
22,14,119,709,1,2,"2",8
1,15,119,709,1,2,"3",6
17,4,119,709,1,2,"4",5
21,44,119,709,11,2,"5",4
20,43,119,709,11,2,"6",3
15,30,119,709,11,2,"7",2
18,18,119,709,11,2,"8",1
24,35,119,709,12,2,"9",0
25,2,119,709,12,2,"10",0
6,17,119,709,3,2,"11",0
22,53,119,709,15,2,"12",0
6,21,119,709,5,2,"13",0
1,50,119,709,9,2,"\N",0
20,51,119,709,6,2,"\N",0
17,23,119,709,3,2,"\N",0
21,49,119,709,3,2,"\N",0
15,22,119,709,3,2,"\N",0
25,8,119,709,3,2,"\N",0
24,52,119,709,3,2,"\N",0
3,31,119,709,1,3,"1",10
22,14,119,709,1,3,"2",8
1,15,119,709,1,3,"3",6
17,4,119,709,1,3,"4",5
21,44,119,709,11,3,"5",4
20,43,119,709,11,3,"6",3
15,30,119,709,11,3,"7",2
18,18,119,709,11,3,"8",1
24,35,119,709,12,3,"9",0
25,2,119,709,12,3,"10",0
6,17,119,709,3,3,"11",0
22,53,119,709,15,3,"12",0
6,21,119,709,5,3,"13",0
1,50,119,709,9,3,"\N",0
20,51,119,709,6,3,"\N",0
17,23,119,709,3,3,"\N",0
21,49,119,709,3,3,"\N",0
15,22,119,709,3,3,"\N",0
25,8,119,709,3,3,"\N",0
24,52,119,709,3,3,"\N",0
3,31,119,709,1,4,"1",10
22,14,119,709,1,4,"2",8
1,15,119,709,1,4,"3",6
17,4,119,709,1,4,"4",5
21,44,119,709,11,4,"5",4
20,43,119,709,11,4,"6",3
15,30,119,709,11,4,"7",2
18,18,119,709,11,4,"8",1
24,35,119,709,12,4,"9",0
25,2,119,709,12,4,"10",0
6,17,119,709,3,4,"11",0
22,53,119,709,15,4,"12",0
6,21,119,709,5,4,"13",0
1,50,119,709,9,4,"\N",0
20,51,119,709,6,4,"\N",0
17,23,119,709,3,4,"\N",0
21,49,119,709,3,4,"\N",0
15,22,119,709,3,4,"\N",0
25,8,119,709,3,4,"\N",0
24,52,119,709,3,4,"\N",0
3,31,119,709,1,5,"1",10
22,14,119,709,1,5,"2",8
1,15,119,709,1,5,"3",6
17,4,119,709,1,5,"4",5
21,44,119,709,11,5,"5",4
20,43,119,709,11,5,"6",3
15,30,119,709,11,5,"7",2
18,18,119,709,11,5,"8",1
24,35,119,709,12,5,"9",0
25,2,119,709,12,5,"10",0
6,17,119,709,3,5,"11",0
22,53,119,709,15,5,"12",0
6,21,119,709,5,5,"13",0
1,50,119,709,9,5,"\N",0
20,51,119,709,6,5,"\N",0
17,23,119,709,3,5,"\N",0
21,49,119,709,3,5,"\N",0
15,22,119,709,3,5,"\N",0
25,8,119,709,3,5,"\N",0
24,52,119,709,3,5,"\N",0
3,31,119,709,1,6,"1",10
22,14,119,709,1,6,"2",8
1,15,119,709,1,6,"3",6
17,4,119,709,1,6,"4",5
21,44,119,709,11,6,"5",4
20,43,119,709,11,6,"6",3
15,30,119,709,11,6,"7",2
18,18,119,709,11,6,"8",1
24,35,119,709,12,6,"9",0
25,2,119,709,12,6,"10",0
6,17,119,709,3,6,"11",0
22,53,119,709,15,6,"12",0
6,21,119,709,5,6,"13",0
