"ID_RESULTADO_CONSTRUTORES","ID_RESULTADOS","ID_CONSTRUTOR","PONTOS_RESULTADO_CONSTRUTOR"
14981,10483,15,0
14982,10484,208,0
14983,10485,207,0
14984,10486,206,0
14985,10487,6,12
14986,10488,105,13
14987,10489,131,43
14988,10490,9,21
14989,10491,3,22
14990,10492,6,8
14991,10493,1,4
14992,10494,5,1
14993,10495,208,2
14994,10496,15,0
14995,10497,10,0
14996,10498,131,43
14997,10499,3,16
14998,10500,1,14
14999,10501,9,10
15000,10502,6,14
15001,10503,10,4
15002,10504,5,0
15003,10505,208,0
15004,10506,15,0
15005,10507,131,50
15006,10508,3,66
15007,10509,9,32
15008,10510,1,20
15009,10511,10,28
15010,10512,6,6
15011,10513,5,0
15012,10514,208,0
15013,10515,15,0
15014,10516,207,0
15821,10517,6,33
15015,10518,131,43
15016,10519,6,15
15017,10520,3,12
15018,10521,15,14
15019,10522,9,8
15020,10523,10,7
15021,10524,5,2
15022,10525,1,0
15023,10526,208,0
15024,10527,6,37
15025,10528,131,33
15026,10529,3,18
15027,10530,5,10
15028,10531,9,3
15029,10532,208,0
15030,10533,15,0
15031,10534,10,0
15032,10535,209,0
15033,10536,1,0
15034,10537,131,43
15035,10538,6,27
15036,10539,3,18
15037,10540,208,6
15038,10541,15,5
15039,10542,9,2
15040,10543,10,0
15041,10544,1,0
15042,10545,5,0
15043,10546,209,0
15044,10547,131,40
15045,10548,6,28
15046,10549,3,13
15047,10550,9,10
15048,10551,208,6
15049,10552,10,4
15050,10553,1,0
15051,10554,15,0
15052,10555,209,0
15053,10556,5,0
15054,10557,131,43
15055,10558,6,25
15056,10559,3,20
15057,10560,9,7
15058,10561,208,4
15059,10562,5,2
15060,10563,15,0
15061,10564,10,0
15062,10565,1,0
15063,10566,209,0
15064,10567,131,40
15065,10568,6,26
15066,10569,9,22
15067,10570,10,6
15068,10571,1,4
15069,10572,15,2
15070,10573,5,1
15071,10574,208,0
15072,10575,3,0
15073,10576,209,0
15074,10577,131,43
15075,10578,3,23
15076,10579,6,22
15077,10580,208,7
15078,10581,10,4
15079,10582,9,2
15080,10583,5,0
15081,10584,15,0
15082,10585,209,0
15083,10586,1,0
15084,10587,131,43
15085,10588,3,25
15086,10589,6,12
15087,10590,10,10
15088,10591,208,6
15089,10592,5,4
15090,10593,9,1
15091,10594,15,0
15092,10595,209,0
15093,10596,1,0
15094,10597,131,43
15095,10598,6,19
15096,10599,3,22
15097,10600,9,8
15098,10601,10,8
15099,10602,1,1
15100,10603,15,0
15101,10604,209,0
15102,10605,5,0
15103,10606,208,0
15104,10607,6,25
15105,10608,9,33
15106,10609,5,12
15107,10610,1,12
15108,10611,131,12
15109,10612,208,6
15110,10613,15,1
15111,10614,3,0
15112,10615,209,0
15113,10616,10,0
15114,10617,131,43
15115,10618,208,15
15116,10619,9,12
15117,10620,10,10
15118,10621,3,10
15119,10622,6,6
15120,10623,5,4
15121,10624,15,1
15122,10625,1,0
15123,10626,206,0
15124,10627,209,0
15125,10628,131,25
15126,10629,6,28
15127,10630,3,27
15128,10631,10,14
15129,10632,9,5
15130,10633,15,2
15131,10634,5,0
15132,10635,1,0
15133,10636,209,0
15134,10637,208,0
15135,10638,6,40
15136,10639,9,26
15137,10640,131,12
15138,10641,3,10
15139,10642,10,6
15140,10643,5,6
15141,10644,15,1
15142,10645,208,0
15143,10646,209,0
15144,10647,1,0
15145,10648,131,43
15146,10649,6,27
15147,10650,3,10
15148,10651,10,8
15149,10652,208,10
15150,10653,5,3
15151,10654,1,0
15152,10655,9,0
15153,10656,15,0
15154,10657,209,0
15155,10658,131,25
15156,10659,6,22
15157,10660,10,15
15158,10661,3,12
15159,10662,9,10
15160,10663,15,8
15161,10664,208,6
15162,10665,1,2
15163,10666,5,1
15164,10667,209,0
15165,10668,206,0
15166,10669,131,43
15167,10670,6,15
15168,10671,5,18
15169,10672,10,10
15170,10673,1,8
15171,10674,208,4
15172,10675,15,2
15173,10676,9,1
15174,10677,209,0
15175,10678,3,0
15176,10679,131,43
15177,10680,3,23
15178,10681,9,22
15179,10682,10,10
15180,10683,5,2
15181,10684,208,1
15182,10685,15,0
15183,10686,1,0
15184,10687,206,0
15185,10688,6,0
15186,10689,131,43
15187,10690,6,27
15188,10691,3,10
15189,10692,10,8
15190,10693,9,6
15191,10694,208,5
15192,10695,5,2
15193,10696,15,0
15194,10697,1,0
15195,10698,209,0
15196,10699,209,0
15197,10700,131,43
15198,10701,6,27
15199,10702,10,16
15200,10703,9,9
15201,10704,3,4
15202,10705,208,2
15203,10706,5,0
15204,10707,1,0
15205,10708,15,0
15206,10709,206,0
15207,10710,209,0
15208,10711,131,43
15209,10712,6,15
15210,10713,9,12
15211,10714,3,14
15212,10715,210,8
15213,10716,10,6
15214,10717,5,3
15215,10718,4,0
15216,10719,1,0
15217,10720,15,0
15218,10721,209,0
15219,10722,131,40
15220,10723,6,18
15221,10724,9,18
15222,10725,210,10
15223,10726,5,8
15224,10727,3,6
15225,10728,1,1
15226,10729,4,0
15227,10730,15,0
15228,10731,209,0
15229,10732,10,0
15230,10733,131,31
15231,10734,6,28
15232,10735,9,27
15233,10736,3,9
15234,10737,5,6
15235,10738,10,0
15236,10739,1,0
15237,10740,210,0
15238,10741,15,0
15239,10742,4,0
15240,10743,209,0
15241,10744,131,43
15242,10745,6,15
15243,10746,3,22
15244,10747,1,9
15245,10748,4,6
15246,10749,210,4
15247,10750,10,2
15248,10751,9,0
15249,10752,5,0
15250,10753,15,0
15251,10754,209,0
15252,10755,9,37
15253,10756,6,33
15254,10757,3,14
15255,10758,5,9
15256,10759,10,6
15257,10760,1,2
15258,10761,210,0
15259,10762,15,0
15260,10763,4,0
15261,10764,209,0
15262,10765,131,0
15263,10766,131,31
15264,10767,9,18
15265,10768,10,23
15266,10769,6,12
15267,10770,1,12
15268,10771,5,4
15269,10772,3,1
15270,10773,210,0
15271,10774,209,0
15272,10775,15,0
15273,10776,4,0
15274,10777,131,35
15275,10778,6,26
15276,10779,3,15
15277,10780,9,18
15278,10781,10,5
15279,10782,5,2
15280,10783,1,0
15281,10784,210,0
15282,10785,15,0
15283,10786,4,0
15284,10787,209,0
15285,10788,131,35
15286,10789,6,30
15287,10790,10,17
15288,10791,3,9
15289,10792,9,10
15290,10793,1,0
15291,10794,15,0
15292,10795,210,0
15293,10796,4,0
15294,10797,209,0
15295,10798,5,0
15296,10799,131,37
15297,10800,9,28
15298,10801,6,15
15299,10802,1,8
15300,10803,210,6
15301,10804,5,4
15302,10805,3,2
15303,10806,209,1
15304,10807,4,0
15305,10808,15,0
15306,10809,10,0
15307,10810,131,40
15308,10811,9,30
15309,10812,6,12
15310,10813,10,14
15311,10814,5,5
15312,10815,3,0
15313,10816,1,0
15314,10817,15,0
15315,10818,210,0
15316,10819,4,0
15317,10820,209,0
15318,10821,131,43
15319,10822,9,25
15320,10823,6,20
15321,10824,1,6
15322,10825,5,4
15323,10826,3,2
15324,10827,10,1
15325,10828,4,0
15326,10829,210,0
15327,10830,15,0
15328,10831,209,0
15329,10832,131,37
15330,10833,9,33
15331,10834,6,18
15332,10835,10,7
15333,10836,1,4
15334,10837,3,2
15335,10838,210,0
15336,10839,5,0
15337,10840,4,0
15338,10841,209,0
15339,10842,15,0
15340,10843,131,40
15341,10844,9,18
15342,10845,10,22
15343,10846,6,10
15344,10847,1,6
15345,10848,3,5
15346,10849,210,0
15347,10850,5,0
15348,10851,4,0
15349,10852,209,0
15350,10853,15,0
15351,10854,131,43
15352,10855,6,27
15353,10856,9,16
15354,10857,3,10
15355,10858,10,5
15356,10859,210,0
15357,10860,1,0
15358,10861,5,0
15359,10862,15,0
15360,10863,4,0
15361,10864,209,0
15362,10865,131,40
15363,10866,9,26
15364,10867,6,22
15365,10868,1,6
15366,10869,10,4
15367,10870,5,2
15368,10871,4,1
15369,10872,210,0
15370,10873,3,0
15371,10874,15,0
15372,10875,209,0
15373,10876,9,43
15374,10877,131,15
15375,10878,6,12
15376,10879,3,10
15377,10880,10,12
15378,10881,1,8
15379,10882,4,1
15380,10883,5,0
15381,10884,15,0
15382,10885,209,0
15383,10886,210,0
15384,10887,131,40
15385,10888,9,26
15386,10889,6,22
15387,10890,10,10
15388,10891,3,3
15389,10892,210,0
15390,10893,4,0
15391,10894,5,0
15392,10895,15,0
15393,10896,1,0
15394,10897,209,0
15395,10898,131,43
15396,10899,9,15
15397,10900,6,12
15398,10901,1,12
15399,10902,5,8
15400,10903,3,6
15401,10904,10,4
15402,10905,210,1
15403,10906,4,0
15404,10907,15,0
15405,10908,209,0
15406,10909,131,43
15407,10910,6,18
15408,10911,9,27
15409,10912,10,7
15410,10913,3,6
15411,10914,15,0
15412,10915,1,0
15413,10916,4,0
15414,10917,5,0
15415,10918,210,0
15416,10919,209,0
15417,10920,131,43
15418,10921,9,19
15419,10922,10,18
15420,10923,6,10
15421,10924,5,8
15422,10925,15,2
15423,10926,1,1
15424,10927,3,0
15425,10928,209,0
15426,10929,4,0
15427,10930,210,0
15428,10931,131,43
15429,10932,6,23
15430,10933,9,22
15431,10934,10,10
15432,10935,3,2
15433,10936,1,1
15434,10937,210,0
15435,10938,209,0
15436,10939,15,0
15437,10940,4,0
15438,10941,5,0
15439,10942,6,37
15440,10943,131,33
15441,10944,9,10
15442,10945,3,8
15443,10946,10,7
15444,10947,5,6
15445,10948,4,0
15446,10949,15,0
15447,10950,1,0
15448,10951,210,0
15449,10952,131,33
15450,10953,6,28
15451,10954,9,27
15452,10955,5,6
15453,10956,210,4
15454,10957,10,3
15455,10958,4,0
15456,10959,3,0
15457,10960,15,0
15458,10961,1,0
15459,10962,6,37
15460,10963,131,33
15461,10964,9,10
15462,10965,3,8
15463,10966,10,7
15464,10967,210,4
15465,10968,4,2
15466,10969,15,0
15467,10970,5,0
15468,10971,1,0
15469,10972,131,37
15470,10973,6,33
15471,10974,9,10
15472,10975,10,14
15473,10976,4,4
15474,10977,3,2
15475,10978,5,1
15476,10979,210,0
15477,10980,1,0
15478,10981,15,0
15479,10982,131,25
15480,10983,6,18
15481,10984,9,15
15482,10985,10,22
15483,10986,4,8
15484,10987,5,8
15485,10988,15,4
15486,10989,210,1
15487,10990,1,0
15488,10991,3,0
15489,10992,6,43
15490,10993,9,25
15491,10994,131,18
15492,10995,5,8
15493,10996,210,5
15494,10997,3,2
15495,10998,4,0
15496,10999,10,0
15497,11000,1,0
15498,11001,15,0
15499,11002,131,43
15500,11003,9,15
15501,11004,6,18
15502,11005,10,18
15503,11006,4,4
15504,11007,3,2
15505,11008,210,1
15506,11009,15,0
15507,11010,1,0
15508,11011,5,0
15509,11012,9,25
15510,11013,131,28
15511,11014,3,15
15512,11015,6,12
15513,11016,10,8
15514,11017,210,6
15515,11018,5,4
15516,11019,1,2
15517,11020,15,1
15518,11021,4,0
15519,11022,164,0
15520,11023,131,37
15521,11024,6,28
15522,11025,9,15
15523,11026,210,8
15524,11027,10,10
15525,11028,3,3
15526,11029,4,0
15527,11030,1,0
15528,11031,15,0
15529,11032,5,0
15530,11033,131,43
15531,11034,6,21
15532,11035,9,22
15533,11036,4,8
15534,11037,10,6
15535,11038,3,1
15536,11039,1,0
15537,11040,210,0
15538,11041,15,0
15539,11042,5,0
15540,11043,6,43
15541,11044,131,27
15542,11045,9,10
15543,11046,1,9
15544,11047,5,6
15545,11048,10,6
15546,11049,4,0
15547,11050,210,0
15548,11051,3,0
15549,11052,15,0
15550,11053,131,35
15551,11054,6,30
15552,11055,9,15
15553,11056,4,8
15554,11057,210,6
15555,11058,3,4
15556,11059,10,2
15557,11060,5,1
15558,11061,1,0
15559,11062,15,0
15560,11063,131,43
15561,11064,6,25
15562,11065,9,13
15563,11066,10,10
15564,11067,3,10
15565,11068,210,0
15566,11069,5,0
15567,11070,4,0
15568,11071,15,0
15569,11072,1,0
15570,11073,131,40
15571,11074,9,18
15572,11075,5,12
15573,11076,10,11
15574,11077,4,8
15575,11078,1,6
15576,11079,3,4
15577,11080,210,2
15578,11081,15,0
15579,11082,6,0
15580,11083,9,40
15581,11084,131,28
15582,11085,6,12
15583,11086,10,9
15584,11087,1,6
15585,11088,3,6
15586,11089,210,0
15587,11090,5,0
15588,11091,4,0
15589,11092,15,0
15590,11093,131,37
15591,11094,9,33
15592,11095,6,10
15593,11096,10,14
15594,11097,210,6
15595,11098,3,1
15596,11099,1,0
15597,11100,4,0
15598,11101,5,0
15599,11102,15,0
15600,11103,131,35
15601,11104,6,33
15602,11105,9,12
15603,11106,10,12
15604,11107,4,6
15605,11108,3,2
15606,11109,5,1
15607,11110,1,0
15608,11111,210,0
15609,11112,15,0
15610,11113,9,25
15611,11114,131,20
15612,11115,6,27
15613,11116,10,16
15614,11117,3,8
15615,11118,210,4
15616,11119,1,1
15617,11120,5,0
15618,11121,15,0
15619,11122,4,0
15620,11123,6,40
15621,11124,131,30
15622,11125,9,18
15623,11126,3,6
15624,11127,1,4
15625,11128,10,2
15626,11129,4,1
15627,11130,5,0
15628,11131,15,0
15629,11132,210,0
15630,11133,131,43
15631,11134,6,27
15632,11135,9,10
15633,11136,4,8
15634,11137,10,10
15635,11138,1,2
15636,11139,3,1
15637,11140,210,0
15638,11141,15,0
15639,11142,5,0
15640,11143,6,40
15641,11144,131,22
15642,11145,9,20
15643,11146,1,12
15644,11147,4,7
15645,11148,10,0
15646,11149,15,0
15647,11150,3,0
15648,11151,5,0
15649,11152,210,0
15650,11153,6,25
15651,11154,131,33
15652,11155,5,12
15653,11156,210,10
15654,11157,4,8
15655,11158,1,10
15656,11159,15,2
15657,11160,10,1
15658,11161,3,0
15659,11162,9,0
15660,11163,9,35
15661,11164,131,30
15662,11165,6,19
15663,11166,4,10
15664,11167,1,6
15665,11168,210,1
15666,11169,10,0
15667,11170,3,0
15668,11171,15,0
15669,11172,5,0
15670,11173,131,25
15671,11174,6,30
15672,11175,10,15
15673,11176,4,10
15674,11177,15,8
15675,11178,1,8
15676,11179,3,4
15677,11180,5,1
15678,11181,210,0
15679,11182,9,0
15680,11183,131,43
15681,11184,9,25
15682,11185,6,12
15683,11186,210,8
15684,11187,4,6
15685,11188,1,4
15686,11189,10,2
15687,11190,15,1
15688,11191,3,0
15689,11192,5,0
15690,11193,9,27
15691,11194,6,30
15692,11195,131,25
15693,11196,10,8
15694,11197,5,6
15695,11198,4,5
15696,11199,15,0
15697,11200,210,0
15698,11201,1,0
15699,11202,3,0
15700,11203,6,33
15701,11204,131,28
15702,11205,9,27
15703,11206,4,10
15704,11207,10,2
15705,11208,15,1
15706,11209,5,0
15707,11210,210,0
15708,11211,1,0
15709,11212,3,0
15710,11213,131,31
15711,11214,9,30
15712,11215,6,25
15713,11216,210,8
15714,11217,4,6
15715,11218,15,1
15716,11219,1,0
15717,11220,5,0
15718,11221,3,0
15719,11222,10,0
15720,11223,9,25
15721,11224,6,33
15722,11225,210,22
15723,11226,10,14
15724,11227,1,4
15725,11228,15,3
15726,11229,5,0
15727,11230,4,0
15728,11231,3,0
15729,11232,131,0
15730,11233,6,40
15731,11234,131,30
15732,11235,9,10
15733,11236,4,8
15734,11237,10,7
15735,11238,1,4
15736,11239,210,2
15737,11240,3,0
15738,11241,5,0
15739,11242,15,0
15740,11243,131,43
15741,11244,6,15
15742,11245,9,12
15743,11246,4,10
15744,11247,210,8
15745,11248,10,10
15746,11249,15,2
15747,11250,5,1
15748,11251,1,0
15749,11252,3,0
15750,11253,131,35
15751,11254,6,33
15752,11255,9,12
15753,11256,5,8
15754,11257,210,7
15755,11258,1,4
15756,11259,4,2
15757,11260,10,0
15758,11261,15,0
15759,11262,3,0
15760,11263,6,25
15761,11264,131,30
15762,11265,9,15
15763,11266,10,18
15764,11267,210,10
15765,11268,5,2
15766,11269,15,1
15767,11270,4,0
15768,11271,3,0
15769,11272,1,0
15770,11273,131,40
15771,11274,6,30
15772,11275,9,10
15773,11276,210,0
15774,11277,10,14
15775,11278,4,4
15776,11279,3,3
15777,11280,15,0
15778,11281,1,0
15779,11282,5,0
15780,11283,131,37
15781,11284,9,26
15782,11285,6,25
15783,11286,1,6
15784,11287,4,5
15785,11288,15,2
15786,11289,5,0
15787,11290,3,0
15788,11291,210,0
15789,11292,10,0
15790,11293,131,43
15791,11294,6,27
15792,11295,9,18
15793,11296,15,6
15794,11297,210,4
15795,11298,10,3
15796,11299,4,0
15797,11300,1,0
15798,11301,3,0
15799,11302,5,0
15800,11303,131,43
15801,11304,9,27
15802,11305,6,18
15803,11306,10,8
15804,11307,210,4
15805,11308,4,1
15806,11309,5,0
15807,11310,15,0
15808,11311,1,0
15809,11312,3,0
15810,11313,6,37
15811,11314,9,18
15812,11315,131,25
15813,11316,4,14
15814,11317,10,4
15815,11318,210,0
15816,11319,5,2
15817,11320,15,1
15818,11321,1,0
15819,11322,3,0
15822,11323,131,22
15823,11324,4,8
15824,11325,15,8
15825,11326,1,4
15826,11327,5,1
15827,11328,10,0
15828,11329,3,0
15829,11330,210,0
15830,11331,131,35
15831,11332,9,30
15832,11333,6,23
15833,11334,15,6
15834,11335,210,6
15835,11336,10,1
15836,11337,5,0
15837,11338,4,0
15838,11339,1,0
15839,11340,3,0
15840,11341,131,35
15841,11342,6,18
15842,11343,9,27
15843,11344,4,8
15844,11345,15,6
15845,11346,10,4
15846,11347,210,3
15847,11348,1,0
15848,11349,5,0
15849,11350,3,0
15850,11351,131,44
15851,11352,9,15
15852,11353,6,22
15853,11354,210,8
15854,11355,4,6
15855,11356,51,4
15856,11357,211,2
15857,11358,5,1
15858,11359,1,0
15859,11360,3,0
15860,11361,131,43
15861,11362,6,26
15862,11363,9,16
15863,11364,1,8
15864,11365,51,6
15865,11366,211,1
15866,11367,210,0
15867,11368,3,0
15868,11369,4,0
15869,11370,5,2
15870,11371,131,43
15871,11372,6,25
15872,11373,9,21
15873,11374,4,6
15874,11375,211,4
15875,11376,51,2
15876,11377,5,1
15877,11378,210,0
15878,11379,1,0
15879,11380,3,0
15880,11381,131,43
15881,11382,6,26
15882,11383,9,12
15883,11384,211,10
15884,11385,1,10
15885,11386,51,1
15886,11387,5,0
15887,11388,210,0
15888,11389,4,0
15889,11390,3,0
15890,11391,131,44
15891,11392,9,23
15892,11393,6,22
15893,11394,210,7
15894,11395,1,4
15895,11396,5,2
15896,11397,4,0
15897,11398,51,0
15898,11399,211,0
15899,11400,3,0
15900,11401,131,40
15901,11402,6,18
15902,11403,9,23
15903,11404,1,8
15904,11405,5,10
15905,11406,4,2
15906,11407,210,1
15907,11408,211,0
15908,11409,3,0
15909,11410,51,0
15910,11411,131,38
15911,11412,6,33
15912,11413,9,14
15913,11414,4,14
15914,11415,211,2
15915,11416,5,1
15916,11417,1,0
15917,11418,51,0
15918,11419,210,0
15919,11420,3,0
15920,11421,131,43
15921,11422,6,26
15922,11423,9,13
15923,11424,1,10
15924,11425,4,4
15925,11426,51,6
15926,11427,211,0
15927,11428,5,0
15928,11429,210,0
15929,11430,3,0
15930,11431,9,32
15931,11432,6,30
15932,11433,131,25
15933,11434,1,12
15934,11435,51,3
15935,11436,211,0
15936,11437,4,0
15937,11438,5,0
15938,11439,210,0
15939,11440,3,0
15940,11441,131,44
15941,11442,6,15
15942,11443,9,22
15943,11444,1,8
15944,11445,4,7
15945,11446,51,4
15946,11447,5,2
15947,11448,211,0
15948,11449,3,0
15949,11450,210,0
15950,11451,9,26
15951,11452,6,18
15952,11453,5,23
15953,11454,211,12
15954,11455,1,10
15955,11456,51,0
15956,11457,210,10
15957,11458,131,2
15958,11459,3,1
15959,11460,4,0
15960,11461,131,29
15961,11462,9,27
15962,11463,6,27
15963,11464,1,12
15964,11465,51,6
15965,11466,5,1
15966,11467,211,0
15967,11468,4,0
15968,11469,210,0
15969,11470,3,0
15970,11471,6,38
15971,11472,131,33
15972,11473,9,10
15973,11474,211,9
15974,11475,5,8
15975,11476,4,4
15976,11477,1,0
15977,11478,210,0
15978,11479,3,0
15979,11480,51,0
15980,11481,6,25
15981,11482,131,34
15982,11483,4,22
15983,11484,9,12
15984,11485,211,6
15985,11486,51,2
15986,11487,1,1
15987,11488,5,0
15988,11489,3,0
15989,11490,210,0
15990,11491,6,43
15991,11492,9,23
15992,11493,131,22
15993,11494,1,6
15994,11495,5,4
15995,11496,4,2
15996,11497,51,1
15997,11498,210,0
15998,11499,211,0
15999,11500,3,0
16000,11501,131,44
16001,11502,6,15
16002,11503,9,22
16003,11504,1,12
16004,11505,211,6
16005,11506,210,2
16006,11507,4,1
16007,11508,5,0
16008,11509,51,0
16009,11510,3,0
16010,11511,131,41
16011,11512,6,26
16012,11513,9,12
16013,11514,1,10
16014,11515,4,0
16015,11516,5,7
16016,11517,211,6
16017,11518,51,0
16018,11519,210,0
16019,11520,3,0
16020,11521,131,40
16021,11522,6,31
16022,11523,9,18
16023,11524,211,6
16024,11525,4,5
16025,11526,5,2
16026,11527,1,0
16027,11528,51,0
16028,11529,210,0
16029,11530,3,0
16030,11531,131,43
16031,11532,9,25
16032,11533,6,13
16033,11534,4,10
16034,11535,1,10
16035,11536,211,1
16036,11537,51,0
16037,11538,5,0
16038,11539,210,0
16039,11540,3,0
16040,11541,9,25
16041,11542,5,19
16042,11543,1,19
16043,11544,51,22
16044,11545,4,8
16045,11546,131,6
16046,11547,211,2
16047,11548,210,0
16048,11549,3,0
16049,11550,6,0
16050,11551,131,38
16051,11552,9,26
16052,11553,6,25
16053,11554,211,6
16054,11555,1,5
16055,11556,5,2
16056,11557,4,0
16057,11558,51,0
16058,11559,210,0
16059,11560,3,0
16060,11561,131,37
16061,11562,6,19
16062,11563,1,26
16063,11564,211,8
16064,11565,213,6
16065,11566,4,4
16066,11567,51,2
16067,11568,3,0
16068,11569,9,0
16069,11570,210,0
16070,11571,131,43
16071,11572,9,27
16072,11573,1,13
16073,11574,211,14
16074,11575,4,4
16075,11576,213,1
16076,11577,51,0
16077,11578,210,0
16078,11579,3,0
16079,11580,6,0
16080,11581,131,41
16081,11582,9,28
16082,11583,211,18
16083,11584,6,8
16084,11585,4,4
16085,11586,210,1
16086,11587,1,2
16087,11588,213,0
16088,11589,51,0
16089,11590,3,0
16090,11591,131,25
16091,11592,9,23
16092,11593,6,16
16093,11594,4,20
16094,11595,1,10
16095,11596,213,6
16096,11597,211,2
16097,11598,3,0
16098,11599,51,0
16099,11600,210,0
16100,11601,9,35
16101,11602,131,34
16102,11603,6,12
16103,11604,211,14
16104,11605,4,4
16105,11606,1,2
16106,11607,213,1
16107,11608,51,0
16108,11609,210,0
16109,11610,3,0
16110,11611,131,41
16111,11612,9,22
16112,11613,211,22
16113,11614,1,9
16114,11615,6,6
16115,11616,213,2
16116,11617,4,0
16117,11618,51,0
16118,11619,210,0
16119,11620,3,0
16120,11621,131,43
16121,11622,9,23
16122,11623,4,23
16123,11624,1,6
16124,11625,213,4
16125,11626,211,3
16126,11627,51,0
16127,11628,6,0
16128,11629,210,0
16129,11630,3,0
16130,11631,213,27
16131,11632,1,30
16132,11633,211,16
16133,11634,131,17
16134,11635,4,12
16135,11636,3,0
16136,11637,210,0
16137,11638,51,0
16138,11639,9,0
16139,11640,6,0
16140,11641,131,44
16141,11642,9,15
16142,11643,4,12
16143,11644,211,10
16144,11645,1,8
16145,11646,213,6
16146,11647,6,5
16147,11648,51,2
16148,11649,3,0
16149,11650,210,0
16150,11651,131,41
16151,11652,9,19
16152,11653,211,12
16153,11654,4,16
16154,11655,6,8
16155,11656,213,6
16156,11657,51,0
16157,11658,210,0
16158,11659,1,0
16159,11660,3,0
16160,11661,131,25
16161,11662,9,19
16162,11663,4,15
16163,11664,211,16
16164,11665,1,10
16165,11666,213,8
16166,11667,6,6
16167,11668,210,2
16168,11669,51,1
16169,11670,3,0
16170,11671,131,44
16171,11672,9,15
16172,11673,6,13
16173,11674,213,10
16174,11675,1,8
16175,11676,211,6
16176,11677,4,6
16177,11678,51,0
16178,11679,3,0
16179,11680,210,0
16180,11681,131,44
16181,11682,4,15
16182,11683,213,12
16183,11684,6,10
16184,11685,211,8
16185,11686,1,10
16186,11687,51,3
16187,11688,3,0
16188,11689,210,0
16189,11690,9,0
16190,11691,131,25
16191,11692,211,20
16192,11693,6,27
16193,11694,1,15
16194,11695,9,14
16195,11696,4,1
16196,11697,213,0
16197,11698,51,0
16198,11699,3,0
16199,11700,210,0
16200,11701,131,29
16201,11702,9,34
16202,11703,1,22
16203,11704,213,8
16204,11705,4,8
16205,11706,6,1
16206,11707,3,0
16207,11708,51,0
16208,11709,210,0
16209,11710,211,0
16210,11711,211,40
16211,11712,4,28
16212,11713,1,13
16213,11714,9,8
16214,11715,213,6
16215,11716,131,7
16216,11717,6,0
16217,11718,51,0
16218,11719,210,0
16219,11720,3,0
16220,11721,9,37
16221,11722,131,33
16222,11723,1,18
16223,11724,4,9
16224,11725,213,4
16225,11726,211,1
16226,11727,51,0
16227,11728,6,0
16228,11729,3,0
16229,11730,210,0
16230,11731,131,41
16231,11732,9,28
16232,11733,1,18
16233,11734,6,12
16234,11735,213,2
16235,11736,117,1
16236,11737,51,0
16237,11738,214,0
16238,11739,3,0
16239,11740,210,0
16240,11741,9,25
16241,11742,131,19
16242,11743,1,23
16243,11744,6,22
16244,11745,117,4
16245,11746,213,6
16246,11747,51,0
16247,11748,214,3
16248,11749,210,0
16249,11750,3,0
16250,11751,131,41
16251,11752,9,30
16252,11753,1,12
16253,11754,6,8
16254,11755,214,10
16255,11756,213,1
16256,11757,51,0
16257,11758,117,0
16258,11759,3,0
16259,11760,210,0
16260,11761,131,40
16261,11762,9,29
16262,11763,6,18
16263,11764,1,12
16264,11765,214,2
16265,11766,213,1
16266,11767,117,0
